sensor_id;sensor_type;location;lat;lon;timestamp;pressure;altitude;pressure_sealevel;temperature;humidity
1954;BME280;977;42.704;23.354;2021-04-09T12:44:16;96116.00;;;16.15;22.14
1954;BME280;977;42.704;23.354;2021-04-09T12:46:44;96110.97;;;15.98;22.11
1954;BME280;977;42.704;23.354;2021-04-09T12:49:10;96098.13;;;16.25;22.23
1954;BME280;977;42.704;23.354;2021-04-09T12:51:35;96105.22;;;15.88;22.11
1954;BME280;977;42.704;23.354;2021-04-09T12:54:03;96101.41;;;15.54;21.93
1954;BME280;977;42.704;23.354;2021-04-09T12:56:29;96090.06;;;15.18;21.89
1954;BME280;977;42.704;23.354;2021-04-09T12:58:55;96089.72;;;15.21;22.88
1954;BME280;977;42.704;23.354;2021-04-09T13:01:20;96090.31;;;15.23;22.28
1954;BME280;977;42.704;23.354;2021-04-09T13:03:46;96076.69;;;14.68;23.35
1954;BME280;977;42.704;23.354;2021-04-09T13:06:12;96083.59;;;14.46;23.65
1954;BME280;977;42.704;23.354;2021-04-09T13:08:38;96085.69;;;14.28;22.83
1954;BME280;977;42.704;23.354;2021-04-09T13:11:05;96082.28;;;13.19;23.16
1954;BME280;977;42.704;23.354;2021-04-09T13:13:32;96087.34;;;12.65;24.05
1954;BME280;977;42.704;23.354;2021-04-09T13:15:59;96078.28;;;12.20;25.84
1954;BME280;977;42.704;23.354;2021-04-09T13:18:24;96076.56;;;12.76;25.43
1954;BME280;977;42.704;23.354;2021-04-09T13:20:51;96076.28;;;13.11;24.70
1954;BME280;977;42.704;23.354;2021-04-09T13:23:17;96063.69;;;12.67;24.04
1954;BME280;977;42.704;23.354;2021-04-09T13:25:44;96077.28;;;11.89;25.84
1954;BME280;977;42.704;23.354;2021-04-09T13:28:09;96072.91;;;12.06;25.53
1954;BME280;977;42.704;23.354;2021-04-09T13:30:35;96061.63;;;12.30;25.65
1954;BME280;977;42.704;23.354;2021-04-09T13:33:01;96058.03;;;12.31;26.16
1954;BME280;977;42.704;23.354;2021-04-09T13:35:28;96057.91;;;12.24;25.97
1954;BME280;977;42.704;23.354;2021-04-09T13:37:56;96069.16;;;12.24;25.70
1954;BME280;977;42.704;23.354;2021-04-09T13:40:21;96069.25;;;11.58;26.05
1954;BME280;977;42.704;23.354;2021-04-09T13:42:48;96062.69;;;10.95;26.31
1954;BME280;977;42.704;23.354;2021-04-09T13:45:13;96052.81;;;11.07;26.35
1954;BME280;977;42.704;23.354;2021-04-09T13:47:39;96040.19;;;10.86;27.01
1954;BME280;977;42.704;23.354;2021-04-09T13:50:05;96048.00;;;11.28;27.42
1954;BME280;977;42.704;23.354;2021-04-09T13:52:31;96052.13;;;11.55;27.64
1954;BME280;977;42.704;23.354;2021-04-09T13:54:56;96054.25;;;11.60;27.33
1954;BME280;977;42.704;23.354;2021-04-09T13:57:21;96045.13;;;11.64;26.69
1954;BME280;977;42.704;23.354;2021-04-09T13:59:47;96043.16;;;11.49;26.28
1954;BME280;977;42.704;23.354;2021-04-09T14:02:16;96039.56;;;11.50;26.73
1954;BME280;977;42.704;23.354;2021-04-09T14:04:41;96036.00;;;11.60;26.68
1954;BME280;977;42.704;23.354;2021-04-09T14:07:07;96039.63;;;11.83;26.40
1954;BME280;977;42.704;23.354;2021-04-09T14:09:35;96042.06;;;11.85;26.51
1954;BME280;977;42.704;23.354;2021-04-09T14:12:00;96034.38;;;11.75;26.75
1954;BME280;977;42.704;23.354;2021-04-09T14:14:26;96037.47;;;11.78;26.60
1954;BME280;977;42.704;23.354;2021-04-09T14:16:51;96054.25;;;11.76;26.17
1954;BME280;977;42.704;23.354;2021-04-09T14:19:17;96050.31;;;11.47;26.37
1954;BME280;977;42.704;23.354;2021-04-09T14:21:42;96037.91;;;11.33;26.47
1954;BME280;977;42.704;23.354;2021-04-09T14:24:08;96042.13;;;11.26;26.85
1954;BME280;977;42.704;23.354;2021-04-09T14:26:34;96032.22;;;11.30;27.24
1954;BME280;977;42.704;23.354;2021-04-09T14:28:59;96034.34;;;11.34;27.59
1954;BME280;977;42.704;23.354;2021-04-09T14:31:24;96038.44;;;11.53;27.60
1954;BME280;977;42.704;23.354;2021-04-09T14:33:50;96033.03;;;11.38;27.13
1954;BME280;977;42.704;23.354;2021-04-09T14:36:18;96043.81;;;11.51;27.36
1954;BME280;977;42.704;23.354;2021-04-09T14:38:45;96030.47;;;11.55;27.29
1954;BME280;977;42.704;23.354;2021-04-09T14:41:11;96021.16;;;11.52;27.27
1954;BME280;977;42.704;23.354;2021-04-09T14:43:36;96035.97;;;11.51;27.08
1954;BME280;977;42.704;23.354;2021-04-09T14:46:02;96023.94;;;11.50;27.00
1954;BME280;977;42.704;23.354;2021-04-09T14:48:27;96023.06;;;11.34;27.21
1954;BME280;977;42.704;23.354;2021-04-09T14:50:52;96027.47;;;11.17;26.99
1954;BME280;977;42.704;23.354;2021-04-09T14:53:18;96038.19;;;11.14;27.46
1954;BME280;977;42.704;23.354;2021-04-09T14:55:44;96033.34;;;11.27;27.18
1954;BME280;977;42.704;23.354;2021-04-09T14:58:10;96033.66;;;11.32;27.42
1954;BME280;977;42.704;23.354;2021-04-09T15:00:36;96034.03;;;11.45;26.87
1954;BME280;977;42.704;23.354;2021-04-09T15:03:01;96026.22;;;11.45;26.82
1954;BME280;977;42.704;23.354;2021-04-09T15:05:27;96032.47;;;11.10;26.81
1954;BME280;977;42.704;23.354;2021-04-09T15:07:52;96021.31;;;10.84;27.32
1954;BME280;977;42.704;23.354;2021-04-09T15:10:18;96020.81;;;10.80;27.91
1954;BME280;977;42.704;23.354;2021-04-09T15:12:44;96032.13;;;10.63;27.91
1954;BME280;977;42.704;23.354;2021-04-09T15:15:10;96024.13;;;10.56;27.63
1954;BME280;977;42.704;23.354;2021-04-09T15:17:36;96020.38;;;10.51;28.28
1954;BME280;977;42.704;23.354;2021-04-09T15:20:04;96024.06;;;10.74;27.40
1954;BME280;977;42.704;23.354;2021-04-09T15:22:29;96020.13;;;10.70;28.01
1954;BME280;977;42.704;23.354;2021-04-09T15:24:55;96029.66;;;10.87;28.30
1954;BME280;977;42.704;23.354;2021-04-09T15:27:22;96025.38;;;10.86;28.13
1954;BME280;977;42.704;23.354;2021-04-09T15:29:47;96033.91;;;11.05;28.26
1954;BME280;977;42.704;23.354;2021-04-09T15:32:15;96017.94;;;10.99;27.97
1954;BME280;977;42.704;23.354;2021-04-09T15:34:41;96033.31;;;11.11;28.17
1954;BME280;977;42.704;23.354;2021-04-09T15:37:07;96028.44;;;11.16;28.33
1954;BME280;977;42.704;23.354;2021-04-09T15:39:34;96038.22;;;11.22;28.00
1954;BME280;977;42.704;23.354;2021-04-09T15:41:59;96031.38;;;11.29;28.62
1954;BME280;977;42.704;23.354;2021-04-09T15:44:25;96023.25;;;11.32;28.11
1954;BME280;977;42.704;23.354;2021-04-09T15:46:50;96024.19;;;11.15;28.20
1954;BME280;977;42.704;23.354;2021-04-09T15:49:15;96028.78;;;11.21;27.70
1954;BME280;977;42.704;23.354;2021-04-09T15:51:41;96019.94;;;11.06;28.13
1954;BME280;977;42.704;23.354;2021-04-09T15:54:07;96021.22;;;11.10;28.54
1954;BME280;977;42.704;23.354;2021-04-09T15:56:33;96012.94;;;11.14;27.49
1954;BME280;977;42.704;23.354;2021-04-09T15:58:58;96019.63;;;11.09;27.29
1954;BME280;977;42.704;23.354;2021-04-09T16:01:23;96017.44;;;10.88;28.00
1954;BME280;977;42.704;23.354;2021-04-09T16:03:49;96019.69;;;10.83;27.79
1954;BME280;977;42.704;23.354;2021-04-09T16:06:14;96018.28;;;10.54;27.70
1954;BME280;977;42.704;23.354;2021-04-09T16:08:39;96014.09;;;10.35;27.82
1954;BME280;977;42.704;23.354;2021-04-09T16:11:10;96014.25;;;10.34;28.59
1954;BME280;977;42.704;23.354;2021-04-09T16:13:36;96005.41;;;10.53;28.58
1954;BME280;977;42.704;23.354;2021-04-09T16:16:01;96024.31;;;10.63;28.30
1954;BME280;977;42.704;23.354;2021-04-09T16:18:27;96007.28;;;10.68;28.10
1954;BME280;977;42.704;23.354;2021-04-09T16:20:52;96009.41;;;10.73;27.69
1954;BME280;977;42.704;23.354;2021-04-09T16:23:17;96020.28;;;10.68;27.69
1954;BME280;977;42.704;23.354;2021-04-09T16:25:43;96014.88;;;10.62;27.67
1954;BME280;977;42.704;23.354;2021-04-09T16:28:08;96009.56;;;10.71;27.59
1954;BME280;977;42.704;23.354;2021-04-09T16:30:34;96018.28;;;10.62;27.88
1954;BME280;977;42.704;23.354;2021-04-09T16:33:01;96012.94;;;10.64;28.54
1954;BME280;977;42.704;23.354;2021-04-09T16:35:27;96018.09;;;10.56;27.79
1954;BME280;977;42.704;23.354;2021-04-09T16:37:57;96023.38;;;10.38;27.93
1954;BME280;977;42.704;23.354;2021-04-09T16:40:26;96011.66;;;10.16;28.26
1954;BME280;977;42.704;23.354;2021-04-09T16:42:52;96017.84;;;10.15;29.36
1954;BME280;977;42.704;23.354;2021-04-09T16:45:17;96015.16;;;10.07;28.70
1954;BME280;977;42.704;23.354;2021-04-09T16:47:43;96011.66;;;10.16;28.27
1954;BME280;977;42.704;23.354;2021-04-09T16:50:09;96010.03;;;10.15;28.41
1954;BME280;977;42.704;23.354;2021-04-09T16:52:36;96018.16;;;10.12;29.29
1954;BME280;977;42.704;23.354;2021-04-09T16:55:06;96014.59;;;10.13;28.92
1954;BME280;977;42.704;23.354;2021-04-09T16:57:32;96008.69;;;10.11;28.98
1954;BME280;977;42.704;23.354;2021-04-09T16:59:57;96016.22;;;10.14;29.15
1954;BME280;977;42.704;23.354;2021-04-09T17:02:23;95997.75;;;9.99;28.91
1954;BME280;977;42.704;23.354;2021-04-09T17:04:48;96012.38;;;10.00;28.51
1954;BME280;977;42.704;23.354;2021-04-09T17:07:14;96016.34;;;9.86;28.15
1954;BME280;977;42.704;23.354;2021-04-09T17:09:40;96018.88;;;9.78;28.52
1954;BME280;977;42.704;23.354;2021-04-09T17:12:06;96017.84;;;9.71;29.19
1954;BME280;977;42.704;23.354;2021-04-09T17:14:31;96021.72;;;9.67;29.73
1954;BME280;977;42.704;23.354;2021-04-09T17:16:57;96013.84;;;9.59;29.63
1954;BME280;977;42.704;23.354;2021-04-09T17:19:24;96012.28;;;9.48;29.91
1954;BME280;977;42.704;23.354;2021-04-09T17:21:49;96014.88;;;9.30;31.02
1954;BME280;977;42.704;23.354;2021-04-09T17:24:15;96013.31;;;9.19;30.12
1954;BME280;977;42.704;23.354;2021-04-09T17:26:41;96010.34;;;9.14;31.00
1954;BME280;977;42.704;23.354;2021-04-09T17:29:08;96011.97;;;9.15;31.61
1954;BME280;977;42.704;23.354;2021-04-09T17:31:34;96017.88;;;9.08;31.07
1954;BME280;977;42.704;23.354;2021-04-09T17:33:59;96019.28;;;9.02;31.66
1954;BME280;977;42.704;23.354;2021-04-09T17:36:25;96027.50;;;8.98;30.83
1954;BME280;977;42.704;23.354;2021-04-09T17:38:51;96030.97;;;8.88;31.87
1954;BME280;977;42.704;23.354;2021-04-09T17:41:16;96025.84;;;8.79;31.67
1954;BME280;977;42.704;23.354;2021-04-09T17:43:43;96019.06;;;8.68;31.91
1954;BME280;977;42.704;23.354;2021-04-09T17:46:09;96035.72;;;8.65;32.50
1954;BME280;977;42.704;23.354;2021-04-09T17:48:34;96024.84;;;8.62;32.43
1954;BME280;977;42.704;23.354;2021-04-09T17:51:00;96037.13;;;8.60;31.97
1954;BME280;977;42.704;23.354;2021-04-09T17:53:26;96040.53;;;8.60;32.16
1954;BME280;977;42.704;23.354;2021-04-09T17:55:52;96035.91;;;8.54;32.33
1954;BME280;977;42.704;23.354;2021-04-09T17:58:19;96031.72;;;8.43;32.49
1954;BME280;977;42.704;23.354;2021-04-09T18:00:48;96036.22;;;8.32;32.52
1954;BME280;977;42.704;23.354;2021-04-09T18:03:14;96044.72;;;8.24;33.18
1954;BME280;977;42.704;23.354;2021-04-09T18:05:42;96042.81;;;8.16;32.72
1954;BME280;977;42.704;23.354;2021-04-09T18:08:07;96040.47;;;8.23;32.64
1954;BME280;977;42.704;23.354;2021-04-09T18:10:33;96041.03;;;8.27;33.33
1954;BME280;977;42.704;23.354;2021-04-09T18:12:58;96050.84;;;8.33;34.33
1954;BME280;977;42.704;23.354;2021-04-09T18:15:26;96053.03;;;8.37;34.78
1954;BME280;977;42.704;23.354;2021-04-09T18:17:52;96054.38;;;8.41;34.68
1954;BME280;977;42.704;23.354;2021-04-09T18:20:18;96042.94;;;8.25;35.96
1954;BME280;977;42.704;23.354;2021-04-09T18:22:43;96058.34;;;8.26;36.61
1954;BME280;977;42.704;23.354;2021-04-09T18:25:10;96063.41;;;8.18;36.57
1954;BME280;977;42.704;23.354;2021-04-09T18:27:36;96059.06;;;8.09;37.47
1954;BME280;977;42.704;23.354;2021-04-09T18:30:04;96067.16;;;7.96;37.54
1954;BME280;977;42.704;23.354;2021-04-09T18:32:29;96061.56;;;7.81;37.94
1954;BME280;977;42.704;23.354;2021-04-09T18:34:57;96073.28;;;7.66;38.64
1954;BME280;977;42.704;23.354;2021-04-09T18:37:23;96085.41;;;7.56;38.95
1954;BME280;977;42.704;23.354;2021-04-09T18:39:48;96074.22;;;7.46;38.56
1954;BME280;977;42.704;23.354;2021-04-09T18:42:14;96080.84;;;7.19;39.10
1954;BME280;977;42.704;23.354;2021-04-09T18:44:40;96072.66;;;7.04;38.71
1954;BME280;977;42.704;23.354;2021-04-09T18:47:06;96073.47;;;7.05;39.32
1954;BME280;977;42.704;23.354;2021-04-09T18:49:33;96080.00;;;7.09;38.33
1954;BME280;977;42.704;23.354;2021-04-09T18:51:59;96074.00;;;6.99;37.92
1954;BME280;977;42.704;23.354;2021-04-09T18:54:25;96085.72;;;7.03;36.76
1954;BME280;977;42.704;23.354;2021-04-09T18:56:50;96081.09;;;6.97;37.24
1954;BME280;977;42.704;23.354;2021-04-09T18:59:16;96071.78;;;6.84;37.65
1954;BME280;977;42.704;23.354;2021-04-09T19:01:41;96092.75;;;6.91;37.94
1954;BME280;977;42.704;23.354;2021-04-09T19:04:07;96083.66;;;6.87;38.08
1954;BME280;977;42.704;23.354;2021-04-09T19:06:32;96086.16;;;6.77;38.51
1954;BME280;977;42.704;23.354;2021-04-09T19:08:58;96083.28;;;6.71;39.00
1954;BME280;977;42.704;23.354;2021-04-09T19:11:23;96094.06;;;6.76;39.17
1954;BME280;977;42.704;23.354;2021-04-09T19:13:49;96092.47;;;6.84;39.04
1954;BME280;977;42.704;23.354;2021-04-09T19:16:14;96084.47;;;6.87;39.14
1954;BME280;977;42.704;23.354;2021-04-09T19:18:40;96088.41;;;6.91;38.67
1954;BME280;977;42.704;23.354;2021-04-09T19:21:07;96096.50;;;6.77;38.65
1954;BME280;977;42.704;23.354;2021-04-09T19:23:33;96097.34;;;6.78;38.84
1954;BME280;977;42.704;23.354;2021-04-09T19:25:58;96093.63;;;6.71;39.40
1954;BME280;977;42.704;23.354;2021-04-09T19:28:24;96101.41;;;6.71;39.04
1954;BME280;977;42.704;23.354;2021-04-09T19:30:50;96109.00;;;6.72;38.94
1954;BME280;977;42.704;23.354;2021-04-09T19:33:25;96109.16;;;6.71;39.68
1954;BME280;977;42.704;23.354;2021-04-09T19:35:51;96107.53;;;6.70;39.17
1954;BME280;977;42.704;23.354;2021-04-09T19:38:16;96100.28;;;6.63;39.29
1954;BME280;977;42.704;23.354;2021-04-09T19:40:43;96107.28;;;6.52;38.88
1954;BME280;977;42.704;23.354;2021-04-09T19:43:09;96108.56;;;6.36;39.94
1954;BME280;977;42.704;23.354;2021-04-09T19:45:34;96110.81;;;6.30;40.38
1954;BME280;977;42.704;23.354;2021-04-09T19:48:00;96116.66;;;6.22;39.92
1954;BME280;977;42.704;23.354;2021-04-09T19:50:25;96113.25;;;6.22;40.55
1954;BME280;977;42.704;23.354;2021-04-09T19:52:51;96113.63;;;6.17;40.62
1954;BME280;977;42.704;23.354;2021-04-09T19:55:17;96107.94;;;6.23;40.61
1954;BME280;977;42.704;23.354;2021-04-09T19:57:42;96107.66;;;6.17;41.12
1954;BME280;977;42.704;23.354;2021-04-09T20:00:09;96110.09;;;6.18;39.81
1954;BME280;977;42.704;23.354;2021-04-09T20:02:35;96113.28;;;6.10;41.04
1954;BME280;977;42.704;23.354;2021-04-09T20:05:00;96116.69;;;6.11;40.52
1954;BME280;977;42.704;23.354;2021-04-09T20:07:25;96108.78;;;6.03;41.09
1954;BME280;977;42.704;23.354;2021-04-09T20:09:51;96110.41;;;6.04;41.24
1954;BME280;977;42.704;23.354;2021-04-09T20:12:16;96097.16;;;5.97;41.46
1954;BME280;977;42.704;23.354;2021-04-09T20:14:42;96115.06;;;6.10;41.05
1954;BME280;977;42.704;23.354;2021-04-09T20:17:09;96117.50;;;6.11;41.06
1954;BME280;977;42.704;23.354;2021-04-09T20:19:35;96115.50;;;6.15;40.58
1954;BME280;977;42.704;23.354;2021-04-09T20:22:00;96107.31;;;6.10;41.57
1954;BME280;977;42.704;23.354;2021-04-09T20:24:26;96110.84;;;6.09;41.88
1954;BME280;977;42.704;23.354;2021-04-09T20:26:51;96107.81;;;6.04;41.36
1954;BME280;977;42.704;23.354;2021-04-09T20:29:17;96106.63;;;6.08;41.60
1954;BME280;977;42.704;23.354;2021-04-09T20:31:43;96111.41;;;6.12;41.70
1954;BME280;977;42.704;23.354;2021-04-09T20:34:09;96107.88;;;6.13;41.72
1954;BME280;977;42.704;23.354;2021-04-09T20:36:34;96094.53;;;6.08;41.61
1954;BME280;977;42.704;23.354;2021-04-09T20:39:00;96116.31;;;6.15;41.55
1954;BME280;977;42.704;23.354;2021-04-09T20:41:25;96098.66;;;6.21;42.46
1954;BME280;977;42.704;23.354;2021-04-09T20:43:51;96108.09;;;6.22;42.67
1954;BME280;977;42.704;23.354;2021-04-09T20:46:16;96108.75;;;6.24;42.72
1954;BME280;977;42.704;23.354;2021-04-09T20:48:41;96104.91;;;6.18;42.69
1954;BME280;977;42.704;23.354;2021-04-09T20:51:09;96108.19;;;6.20;42.54
1954;BME280;977;42.704;23.354;2021-04-09T20:53:34;96101.91;;;6.13;42.40
1954;BME280;977;42.704;23.354;2021-04-09T20:55:59;96102.84;;;6.12;43.61
1954;BME280;977;42.704;23.354;2021-04-09T20:58:26;96100.00;;;6.15;43.71
1954;BME280;977;42.704;23.354;2021-04-09T21:00:51;96102.47;;;6.17;43.90
1954;BME280;977;42.704;23.354;2021-04-09T21:03:17;96108.91;;;6.22;44.42
1954;BME280;977;42.704;23.354;2021-04-09T21:05:42;96106.13;;;6.14;44.67
1954;BME280;977;42.704;23.354;2021-04-09T21:08:08;96103.47;;;6.04;46.28
1954;BME280;977;42.704;23.354;2021-04-09T21:10:37;96100.34;;;5.89;46.61
1954;BME280;977;42.704;23.354;2021-04-09T21:13:04;96109.97;;;5.87;46.45
1954;BME280;977;42.704;23.354;2021-04-09T21:15:30;96106.50;;;5.77;47.06
1954;BME280;977;42.704;23.354;2021-04-09T21:17:58;96093.50;;;5.68;47.15
1954;BME280;977;42.704;23.354;2021-04-09T21:20:23;96097.78;;;5.57;48.16
1954;BME280;977;42.704;23.354;2021-04-09T21:22:49;96106.31;;;5.58;48.00
1954;BME280;977;42.704;23.354;2021-04-09T21:25:14;96105.16;;;5.62;48.01
1954;BME280;977;42.704;23.354;2021-04-09T21:27:40;96098.63;;;5.47;49.16
1954;BME280;977;42.704;23.354;2021-04-09T21:30:10;96089.28;;;5.34;48.98
1954;BME280;977;42.704;23.354;2021-04-09T21:32:36;96110.41;;;5.28;50.29
1954;BME280;977;42.704;23.354;2021-04-09T21:35:04;96111.84;;;5.10;50.46
1954;BME280;977;42.704;23.354;2021-04-09T21:37:30;96104.72;;;4.80;50.38
1954;BME280;977;42.704;23.354;2021-04-09T21:39:56;96115.59;;;4.83;50.37
1954;BME280;977;42.704;23.354;2021-04-09T21:42:22;96112.81;;;4.86;49.68
1954;BME280;977;42.704;23.354;2021-04-09T21:44:48;96100.94;;;4.84;49.20
1954;BME280;977;42.704;23.354;2021-04-09T21:47:13;96108.09;;;4.92;48.89
1954;BME280;977;42.704;23.354;2021-04-09T21:49:38;96111.03;;;4.98;47.93
1954;BME280;977;42.704;23.354;2021-04-09T21:52:05;96109.28;;;4.99;48.32
1954;BME280;977;42.704;23.354;2021-04-09T21:54:30;96112.94;;;4.85;48.00
1954;BME280;977;42.704;23.354;2021-04-09T21:56:56;96104.38;;;4.73;48.39
1954;BME280;977;42.704;23.354;2021-04-09T21:59:21;96099.22;;;4.62;49.08
1954;BME280;977;42.704;23.354;2021-04-09T22:01:47;96109.41;;;4.64;49.15
1954;BME280;977;42.704;23.354;2021-04-09T22:04:12;96095.81;;;4.39;49.20
1954;BME280;977;42.704;23.354;2021-04-09T22:06:37;96101.31;;;4.34;49.71
1954;BME280;977;42.704;23.354;2021-04-09T22:09:04;96106.19;;;4.26;50.46
1954;BME280;977;42.704;23.354;2021-04-09T22:11:30;96096.66;;;4.04;50.78
1954;BME280;977;42.704;23.354;2021-04-09T22:13:58;96110.47;;;4.03;51.40
1954;BME280;977;42.704;23.354;2021-04-09T22:16:24;96101.47;;;3.98;51.55
1954;BME280;977;42.704;23.354;2021-04-09T22:18:49;96098.41;;;3.93;51.40
1954;BME280;977;42.704;23.354;2021-04-09T22:21:17;96104.97;;;3.97;51.01
1954;BME280;977;42.704;23.354;2021-04-09T22:23:42;96104.97;;;3.97;51.21
1954;BME280;977;42.704;23.354;2021-04-09T22:26:08;96106.59;;;3.98;51.73
1954;BME280;977;42.704;23.354;2021-04-09T22:28:36;96104.44;;;3.80;52.66
1954;BME280;977;42.704;23.354;2021-04-09T22:31:02;96101.31;;;3.88;52.62
1954;BME280;977;42.704;23.354;2021-04-09T22:33:28;96095.81;;;3.57;53.14
1954;BME280;977;42.704;23.354;2021-04-09T22:35:53;96097.63;;;3.44;53.33
1954;BME280;977;42.704;23.354;2021-04-09T22:38:19;96096.81;;;3.44;52.96
1954;BME280;977;42.704;23.354;2021-04-09T22:40:45;96097.47;;;3.35;53.38
1954;BME280;977;42.704;23.354;2021-04-09T22:43:11;96091.66;;;3.20;53.83
1954;BME280;977;42.704;23.354;2021-04-09T22:45:36;96097.31;;;3.25;53.17
1954;BME280;977;42.704;23.354;2021-04-09T22:48:06;96097.19;;;3.26;53.37
1954;BME280;977;42.704;23.354;2021-04-09T22:50:32;96102.63;;;3.35;53.11
1954;BME280;977;42.704;23.354;2021-04-09T22:52:58;96094.47;;;3.41;52.65
1954;BME280;977;42.704;23.354;2021-04-09T22:55:23;96097.84;;;3.41;52.70
1954;BME280;977;42.704;23.354;2021-04-09T22:57:49;96100.53;;;3.40;52.14
1954;BME280;977;42.704;23.354;2021-04-09T23:00:18;96089.31;;;3.41;52.45
1954;BME280;977;42.704;23.354;2021-04-09T23:02:44;96088.09;;;3.57;52.19
1954;BME280;977;42.704;23.354;2021-04-09T23:05:09;96084.97;;;3.65;52.61
1954;BME280;977;42.704;23.354;2021-04-09T23:07:35;96067.16;;;3.62;52.38
1954;BME280;977;42.704;23.354;2021-04-09T23:10:00;96073.03;;;3.64;52.49
1954;BME280;977;42.704;23.354;2021-04-09T23:12:26;96082.66;;;3.73;52.88
1954;BME280;977;42.704;23.354;2021-04-09T23:14:52;96075.88;;;3.72;52.62
1954;BME280;977;42.704;23.354;2021-04-09T23:17:18;96066.00;;;3.66;53.46
1954;BME280;977;42.704;23.354;2021-04-09T23:19:43;96069.16;;;3.58;53.65
1954;BME280;977;42.704;23.354;2021-04-09T23:22:08;96071.09;;;3.44;55.06
1954;BME280;977;42.704;23.354;2021-04-09T23:24:34;96065.75;;;3.10;56.61
1954;BME280;977;42.704;23.354;2021-04-09T23:27:00;96070.84;;;2.99;57.35
1954;BME280;977;42.704;23.354;2021-04-09T23:29:25;96051.78;;;2.77;57.68
1954;BME280;977;42.704;23.354;2021-04-09T23:31:50;96071.28;;;2.93;57.58
1954;BME280;977;42.704;23.354;2021-04-09T23:34:16;96064.59;;;2.90;57.78
1954;BME280;977;42.704;23.354;2021-04-09T23:36:41;96052.22;;;2.71;58.56
1954;BME280;977;42.704;23.354;2021-04-09T23:39:07;96054.88;;;2.83;58.15
1954;BME280;977;42.704;23.354;2021-04-09T23:41:32;96056.34;;;2.74;58.73
1954;BME280;977;42.704;23.354;2021-04-09T23:43:58;96053.72;;;2.50;58.84
1954;BME280;977;42.704;23.354;2021-04-09T23:46:23;96037.88;;;2.43;59.54
1954;BME280;977;42.704;23.354;2021-04-09T23:48:49;96059.66;;;2.38;59.90
1954;BME280;977;42.704;23.354;2021-04-09T23:51:14;96048.28;;;2.42;59.82
1954;BME280;977;42.704;23.354;2021-04-09T23:53:39;96050.34;;;2.37;60.00
1954;BME280;977;42.704;23.354;2021-04-09T23:56:05;96049.81;;;2.32;60.64
1954;BME280;977;42.704;23.354;2021-04-09T23:58:30;96044.97;;;2.40;60.70
